Year,Month,Month Code,District Code,District,Number of Intercepts,Federally Participating Family Assistance Intercepts,Federally Participating Safety Net Non-Cash Intercepts,Federally Non-Participating Predetermined Grant/Aid to Dependent Children Intercepts,Federally Non-Participating Safety Net Cash Intercepts,Federally Non-Participating Safety Net Non-Cash Intercepts,Emergency Assistance for Families Intercepts,Excess Intercepts
2018,April,4,51,Ulster,1,406.89,0,0,0,0,0,0
2018,April,4,52,Warren,2,644,0,0,0,704,0,0
2018,April,4,53,Washington,1,0,0,0,0,0,108,0
2018,April,4,54,Wayne,0,0,0,0,0,0,0,0
2018,April,4,55,Westchester,23,1730.01,0,0,9151.4,983.4,2124.3,0
2018,April,4,56,Wyoming,0,0,0,0,0,0,0,0
2018,April,4,57,Yates,0,0,0,0,0,0,0,0
2018,April,4,66,New York City,575,89666.75,0,0,255235.73,40969.18,56994.49,944.17
2018,March,3,1,Albany,12,4032.58,0,0,3575.63,500,171.22,0
2018,March,3,2,Allegany,0,0,0,0,0,0,0,0
2018,March,3,3,Broome,0,0,0,0,0,0,0,0
2018,March,3,4,Cattaraugus,1,0,0,0,179,233.25,0,0
2018,March,3,5,Cayuga,0,0,0,0,0,0,0,0
2018,March,3,6,Chautauqua,0,0,0,0,0,0,0,0
2018,March,3,7,Chemung,0,0,0,0,0,0,0,0
2018,March,3,8,Chenango,0,0,0,0,0,0,0,0
2018,March,3,9,Clinton,0,0,0,0,0,0,0,0
2018,March,3,10,Columbia,1,0,0,0,521.79,0,0,0
2018,March,3,11,Cortland,1,411.25,0,0,0,0,0,0
2018,March,3,12,Delaware,2,0,0,0,0,0,314,0
2018,March,3,13,Dutchess,3,0,0,0,740.82,180,0,0
2018,March,3,14,Erie,29,9789,327.05,0,9953.87,600,470,0
2018,March,3,15,Essex,0,0,0,0,0,0,0,0
2018,March,3,16,Franklin,1,0,0,0,348.75,0,0,0
2018,March,3,17,Fulton,3,0,0,0,975,0,315,0
2018,March,3,18,Genesee,5,590.17,0,0,84,1522,216.13,0
2018,March,3,19,Greene,3,643,0,0,303.79,0,747.21,0
2018,March,3,20,Hamilton,0,0,0,0,0,0,0,0
2018,March,3,21,Herkimer,3,500,0,0,610,0,0,0
2018,March,3,22,Jefferson,0,0,0,0,0,0,0,0
2018,March,3,23,Lewis,0,0,0,0,0,0,0,0
2018,March,3,24,Livingston,4,750,0,0,1183,0,186,0
2018,March,3,25,Madison,0,0,0,0,0,0,0,0
2018,March,3,26,Monroe,59,11860.35,284.75,0,12656.74,5159.34,3037.24,0
2018,March,3,27,Montgomery,0,0,0,0,0,0,0,0
2018,March,3,28,Nassau,35,6159.82,0,0,13720.9,1850,1385.3,0
2018,March,3,29,Niagara,5,352.66,0,0,3593.37,0,0,0
2018,March,3,30,Oneida,7,3151.56,0,0,971,0,565.77,0
2018,March,3,31,Onondaga,6,688.41,0,0,2823.75,0,298.59,0
2018,March,3,32,Ontario,1,375.52,0,0,0,0,0,0
2018,March,3,33,Orange,4,2500,0,0,1027,0,256,0
2018,March,3,34,Orleans,2,0,0,0,405,0,101,0
2018,March,3,35,Oswego,2,2500,0,0,584,0,0,0
2018,March,3,36,Otsego,0,0,0,0,0,0,0,0
2018,March,3,37,Putnam,0,0,0,0,0,0,0,0
2018,March,3,38,Rensselaer,3,1417.39,0,0,0,0,657.61,0
2018,March,3,39,Rockland,2,97.5,0,0,0,400,356,0
2018,March,3,40,St. Lawrence,0,0,0,0,0,0,0,0
2018,March,3,41,Saratoga,1,0,0,0,154,0,0,0
2018,March,3,42,Schenectady,1,0,0,0,145,0,0,0
2018,March,3,43,Schoharie,0,0,0,0,0,0,0,0
2018,March,3,44,Schuyler,0,0,0,0,0,0,0,0
2018,March,3,45,Seneca,0,0,0,0,0,0,0,0
2018,March,3,46,Steuben,0,0,0,0,0,0,0,0
2018,March,3,47,Suffolk,81,5490.87,0,0,23932.21,11701.92,4713.34,193.47
2018,March,3,48,Sullivan,3,705,0,0,0,0,149,0
2018,March,3,49,Tioga,0,0,0,0,0,0,0,0
2018,March,3,50,Tompkins,1,411.25,0,0,0,0,0,0
2018,March,3,51,Ulster,1,0,0,0,440,0,0,0
2018,March,3,52,Warren,0,0,0,0,0,0,0,0
2018,March,3,53,Washington,1,0,0,0,0,0,324,0
2018,March,3,54,Wayne,0,0,0,0,0,0,0,0
2018,March,3,55,Westchester,32,8267.31,0,0,6555.71,3061.64,4725.52,214.29
2018,March,3,56,Wyoming,2,588.01,0,0,0,0,71,0
2018,March,3,57,Yates,0,0,0,0,0,0,0,0
2018,March,3,66,New York City,581,62855.24,0,0,210653.3,38585.31,46680.09,437.9
2018,February,2,1,Albany,6,847.88,0,0,716.75,0,1450,0
2018,February,2,2,Allegany,0,0,0,0,0,0,0,0
2018,February,2,3,Broome,5,70,0,0,1314.75,0,87,0
2018,February,2,4,Cattaraugus,0,0,0,0,0,0,0,0
2018,February,2,5,Cayuga,1,202,0,0,298,0,0,0
2018,February,2,6,Chautauqua,4,875,0,0,0,0,127,0
2018,February,2,7,Chemung,0,0,0,0,0,0,0,0
2018,February,2,8,Chenango,1,0,0,0,0,0,500,0
2018,February,2,9,Clinton,1,209.5,0,0,0,790.5,0,0
2018,February,2,10,Columbia,0,0,0,0,0,0,0,0
2018,February,2,11,Cortland,0,0,0,0,0,0,0,0
2018,February,2,12,Delaware,0,0,0,0,0,0,0,0
2018,February,2,13,Dutchess,6,343.41,0,0,2786,450.29,0,0
2018,February,2,14,Erie,18,2465.82,401.25,0,5977.24,1373.97,60,0
2018,February,2,15,Essex,0,0,0,0,0,0,0,0
2018,February,2,16,Franklin,2,575,0,0,152,0,0,0
2018,February,2,17,Fulton,2,0,0,0,0,0,391,0
2018,February,2,18,Genesee,2,568.33,0,0,498.1,0,0,0
2018,February,2,19,Greene,1,337.5,0,0,0,0,0,0
2018,February,2,20,Hamilton,0,0,0,0,0,0,0,0
2018,February,2,21,Herkimer,1,0,0,0,320,0,0,0
